FCID,LON,LAT,B3,B4,B5,ASPTR,DEM,TPI450,ANNPRE,SLPPCT,SMRTMP,SMRVP,SERIES
38246,-120.26721140000001,47.734357700000004,0.077952562,0.178231483,0.128409203,0.495003821,816.9154552,19.98595082,640.0,33.09090909,2236.0,83000.0,10
38247,-120.27756140000001,47.73513437,0.10279044400000001,0.183158218,0.18258643800000002,0.496951745,817.6559115,17.08155407,638.0,22.09090909,2247.0,84560.0,10
38248,-120.27725359999998,47.74436792,0.119455181,0.22260442600000002,0.23257347899999997,0.098724996,876.3739236,15.58260831,710.8181818,26.27272727,2133.181818,85934.54545,10
38249,-120.26207520000001,47.74887593,0.147058765,0.24474758300000002,0.24773826100000002,0.8606492440000001,939.0500932,-22.09199108,689.0,18.0,2169.0,85200.0,10
38252,-120.322635,47.7314701,0.11506862,0.22536463899999998,0.212907335,0.35725890200000004,728.5066467,14.17866821,599.0,14.5,2304.5,83120.0,10
38254,-120.31197379999999,47.73570236,0.09409502800000001,0.195953194,0.173662062,0.23958887,711.0359553,6.093450373,629.0,23.27272727,2254.5,84520.0,10
38264,-120.3522875,47.7708706,0.079314139,0.20215896600000002,0.14226994,0.23696759899999997,710.4522366,-8.050720215,660.0,16.0,2270.0,84160.0,10
38265,-120.35271770000001,47.77763843,0.12452705900000001,0.246146093,0.245498962,0.289281722,734.3892212000001,-13.19398329,660.0,12.33333333,2270.0,84160.0,10
38282,-120.2848341,47.77736678,0.135481894,0.256059688,0.25290918100000004,0.900134872,814.8601624,4.599768066,670.0,19.0,2225.5,86040.0,10
38288,-120.2861747,47.81134985,0.138589219,0.240805593,0.251710303,0.200350022,839.4227904999999,30.61117554,689.0,13.4,2206.0,85200.0,10
38289,-120.291926,47.81043329,0.1335354,0.246866444,0.242517851,0.18931278,824.3579529,11.03093262,706.0,17.3,2191.5,84840.0,10
38296,-120.34931440000001,47.83531383,0.15221657800000002,0.281185856,0.242038229,0.203847535,1083.0650150000001,15.81983643,809.0,30.8,2070.5,86560.0,10
38835,-120.51728510000001,47.59447025,0.111237793,0.264439176,0.223861979,0.627599624,1057.261053,-23.24331942,850.0,19.0,1972.0,83040.0,10
38837,-120.48465490000001,47.57557338,0.11956609800000001,0.228218938,0.208433812,0.8246440359999999,1182.0893859999999,46.79272461,803.0,28.16666667,2019.5,83200.0,10
38844,-120.4480293,47.35829736,0.143923962,0.230727762,0.150293058,0.029352494,871.2949463,8.644348145,651.0,23.4,2169.0,88120.0,10
38845,-120.43972120000001,47.37014354,0.107961189,0.20292892899999998,0.158061274,0.131149828,857.9575399,-39.65296766,688.0,27.55555556,2101.5,90040.0,10
38850,-120.4463872,47.39312288,0.113811901,0.275728452,0.180943778,0.650745606,1102.0799359999999,45.6385498,732.0,4.0,2057.0,90160.0,10
38851,-120.4881217,47.38218495,0.119266701,0.212172981,0.192652273,0.280621298,637.6374845,-12.09566983,616.0,24.45454545,2272.0,89320.0,10
38867,-120.61968040000001,47.45317644,0.12019651599999999,0.245751935,0.181771204,0.230515855,1224.354382,24.45732422,962.4,20.7,1933.8,92680.0,10
38873,-120.52778970000001,47.68852522,0.080451755,0.232171652,0.133687585,0.470814812,977.9607377,10.86990634,823.0,21.0,2111.5,86000.0,10
38883,-120.5244594,47.66652491,0.074929668,0.225862662,0.1289271,0.86876954,942.6335632000001,57.32150879,776.0,25.0,2161.0,85160.0,10
38899,-120.4647794,47.625285,0.101991906,0.23111447899999998,0.119355636,0.06274934900000001,1158.699626,6.094421387000001,825.5,25.0,1979.5833329999998,81466.66667,10
38939,-120.3728301,47.54553802,0.114398954,0.243118768,0.18385918,0.192731805,1313.955633,14.44706587,854.0,25.27272727,1859.0,86360.0,10
38962,-120.5198889,47.59848609,0.08784644900000001,0.187285906,0.129789611,0.6730850420000001,1283.734717,74.09188232,855.0,26.9,1976.0,84040.0,10
38965,-120.54084579999999,47.7333664,0.069990524,0.265233901,0.10621763199999999,1.245529257,1118.4809810000002,7.212548827999999,980.0,30.8,1970.0,88560.0,10
39241,-120.5753844,47.62169265,0.075774907,0.166438563,0.121332508,0.308389246,715.2597097,-5.187906901,758.0,27.66666667,2183.0,82560.0,10
39266,-120.9141662,46.70212904,0.113451096,0.228492571,0.17647133,1.9069556269999999,941.1737122000002,50.11511841,771.0,3.0,2262.0,84920.0,11
39283,-120.91472409999999,46.83483749,0.125647044,0.21486281100000001,0.1756415,0.001121134,1127.528986,-21.14976918,916.0,15.81818182,2031.5,88240.0,10
40705,-121.70943570000001,45.90391475,0.148737496,0.1986981,0.148469429,0.792748553,915.4446594000001,-6.603594971000001,2281.0,0.0,1897.0,97280.0,8
41468,-118.72801299999999,45.29390711,0.123817698,0.253894784,0.12978653199999998,1.387703064,1456.810059,-9.244995117,922.0,10.6,1865.5,96160.0,8
41599,-116.7557449,45.49115183,0.060567459000000004,0.185992198,0.056474419000000005,0.897570373,1815.93335,20.29595947,852.5,15.9,1825.7,89200.0,8
41601,-116.73592990000002,45.45944168,0.16233736099999999,0.23079065,0.085568786,1.9905619019999998,1897.4339870000001,31.32169596,883.0,10.77777778,1749.5,86440.0,8
41614,-116.65999950000001,45.52206972,0.126135121,0.215809677,0.104696271,1.25018032,1926.572854,8.741277521,944.0,3.8181818180000002,1698.5,85800.0,8
41615,-116.6473936,45.50711311,0.069384408,0.262285332,0.077988597,1.379596302,1983.531413,5.153388129,945.0,5.0,1698.0,85560.0,8
41617,-116.63594920000001,45.53538515,0.21040467,0.286903805,0.13564933099999998,0.694318786,1923.5152100000003,14.70159912,959.0,7.3,1736.0,86840.0,8
41621,-116.63678840000001,45.51946517,0.142126117,0.207870232,0.114581851,1.556886548,1952.175439,24.18789063,946.5,4.9,1734.25,86780.0,8
41637,-116.6970426,45.45825139,0.190159805,0.32191253,0.11526702800000001,1.8086910969999999,1986.441797,8.526696777,937.0,8.2,1663.5,83680.0,8
41709,-116.9793216,45.782953799999994,0.094823407,0.201959608,0.15886936,0.034745726,1363.752209,42.43378906,679.0,25.1,2106.5,104240.0,10
41712,-116.98838799999999,45.72680876,0.084808726,0.209654377,0.114619686,0.610594764,1346.911047,-4.389282227,694.0,4.1,2080.8,102728.0,10
41733,-117.05630049999999,45.83875998,0.074721914,0.190287171,0.077811301,1.5487283440000001,1498.485074,1.433038885,748.0,4.545454545,1935.5,101080.0,8
41759,-116.877728,45.78053348,0.142718326,0.241289671,0.13968792900000002,0.05026838,1581.97262,-5.298608398,804.0,6.8,1900.5,98200.0,8
41761,-116.9252841,45.77998005,0.103001409,0.235297543,0.119470504,0.460266999,1486.2589970000001,0.948120117,769.0,14.2,1970.5,100120.0,8
41762,-116.9341815,45.78707399,0.046330505999999994,0.164408104,0.05614734,1.120470955,1483.181177,-11.45148926,771.6,20.3,1954.7,100504.0,8
41764,-116.9063064,45.79967817,0.10875041699999999,0.250702412,0.13142938099999998,0.25982461100000004,1622.884949,-8.519677734,817.0,4.5,1844.0,96960.0,8
41765,-116.90591289999999,45.79895697,0.077611683,0.23578544699999998,0.110068234,0.359898722,1625.481104,-3.597277832,817.0,7.2,1844.0,96960.0,8
41769,-118.38876210000001,45.02714974,0.053415957,0.19670487899999997,0.072208615,1.68760411,1489.7655029999999,7.352798462000001,761.0,22.5,1945.5,88560.0,10
41780,-118.52452190000001,44.65510215,0.1026647,0.218389602,0.119157926,0.356921891,1508.153992,-9.02434082,726.0,15.3,2079.5,83600.0,6
41816,-116.92968390000001,45.77270123,0.09111871199999999,0.199894825,0.145910403,0.053464824,1381.888317,-5.557306463,736.9090909,18.90909091,2015.0,100985.4545,10
41836,-116.89019350000001,45.79177001,0.072527065,0.22254359199999998,0.10140982400000001,1.0247462090000001,1607.271673,7.591186522999999,790.0,6.6363636360000005,1891.5,97960.0,8
41837,-120.35507340000002,44.37008682,0.141061824,0.253443763,0.170876367,0.37361279999999997,1632.987318,-15.81102159,863.0,18.88888889,1928.5,66680.0,6
41838,-116.8894632,45.7891405,0.07192427900000001,0.224413483,0.088145948,0.7084906759999999,1607.626143,0.663141424,811.0909091,6.6363636360000005,1874.409091,97436.36364,8
41839,-117.1123489,45.88895937,0.100096456,0.22246548800000002,0.15357669300000001,1.166472815,1514.912695,10.41386719,685.0,3.4,1932.0,101000.0,10
41841,-117.1418156,45.87571314,0.062011355,0.196092872,0.09323597,1.4980455190000002,1449.954612,15.32739258,671.0,18.27272727,1984.0,101960.0,10
41864,-117.1200749,45.75010652,0.09364228599999999,0.194743215,0.14516955199999998,0.110469995,1371.8664,11.31691673,654.0,1.9090909090000001,2060.0,102000.0,10
41866,-117.13887120000001,45.72330807,0.09964067900000001,0.158678286,0.176238175,0.314036123,1224.021008,24.869104,501.0,15.8,2238.0,102720.0,10
41878,-118.52452190000001,44.65510215,0.1026647,0.218389602,0.119157926,0.356921891,1508.153992,-9.02434082,726.0,15.3,2079.5,83600.0,6
41888,-118.0423699,44.75219174,0.16930207600000002,0.289070058,0.109052996,0.001583279,1919.2729,18.75583496,1060.4,21.3,1730.75,85792.0,10
42048,-117.35700039999999,45.744848,0.106552237,0.18734247199999998,0.17205732699999998,0.142242834,1326.031019,66.70267741,658.0,23.88888889,2095.5,101080.0,6
42049,-117.3597348,45.74932099,0.077389713,0.163649002,0.123704201,0.037168021,1262.715442,-2.694934082,658.0,34.6,2095.5,101080.0,6
42056,-117.4194688,45.80523304,0.103365735,0.182930221,0.178054502,0.010505941999999999,1103.918294,-7.556328668,587.0,35.22222222,2252.5,103680.0,6
42062,-117.21836189999999,45.62633354,0.079029632,0.199806593,0.124681646,0.663472643,1275.083594,28.94256592,430.0,7.1,2222.0,97760.0,10
42074,-117.3851413,45.75264996,0.08737214900000001,0.15731289199999998,0.130965445,0.087478255,1274.794556,25.02240668,624.0,37.11111111,2166.5,102280.0,6
42080,-117.4249842,45.70410697,0.10569222199999999,0.21413475899999998,0.158511215,0.062434832,1299.115088,17.3230957,733.0,33.6,2113.0,101280.0,6
42117,-117.43950420000002,45.74227718,0.113343706,0.254820897,0.20404718300000002,1.4626448630000002,1275.761308,20.89707253,655.0,36.72727273,2196.0,102760.0,6
42118,-117.44191609999999,45.7419981,0.107339205,0.23173127899999998,0.18022197,1.327371313,1346.392249,48.07458496,655.0,5.4,2196.0,102760.0,6
42119,-118.33177420000001,45.08684295,0.08894146300000001,0.19499020399999997,0.12825688400000002,1.447732953,1407.2562990000001,21.86418457,718.0,11.4,2039.5,89800.0,10
42128,-118.1028856,44.69441539,0.197916065,0.24426222,0.16729260599999998,1.097875056,1249.744396,0.07253196,504.0,1.0,2273.0,73920.0,10
42136,-117.3145442,45.29070567,0.18973786,0.294228001,0.142725867,1.075429405,1902.0839839999999,3.304999457,1100.0,31.55555556,1723.0,84200.0,6
42149,-118.3453602,44.78181823,0.116599306,0.221248759,0.16911452300000002,1.058088865,1501.727284,-45.54634233,751.0,19.90909091,2016.0,86360.0,10
42160,-118.44356699999999,44.66956679,0.092182578,0.211253699,0.12237715800000001,1.101449661,1465.274577,-38.10799154,727.0,20.44444444,2082.5,83520.0,10
42181,-117.9626154,44.70891259,0.08949492099999999,0.22297958899999998,0.130995779,0.297225909,1391.8390259999999,-24.26638184,671.0,22.7,2118.5,83120.0,10
42192,-118.2288866,45.23235994,0.076498111,0.168577872,0.137632081,0.16280588099999999,1241.904749,-19.713537600000002,705.0,29.3,2104.0,91040.0,10
42203,-119.7619507,44.95872996,0.08757440300000001,0.186277351,0.158571439,0.21793668600000002,1128.6771509999999,-4.965318468,566.0,9.111111111,2251.0,90760.0,10
42224,-117.74888030000001,46.24348627,0.077528238,0.235886643,0.144425156,1.50614738,1165.320779,3.206709428,903.0,29.63636364,2055.0,107000.0,10
42236,-119.64650470000001,43.73433107,0.121455514,0.17711950199999998,0.238434255,1.975730513,1446.527747,-1.5440917969999999,494.0,2.2,2321.0,55160.0,10
42258,-119.0546193,45.09504687,0.110482693,0.18283011,0.199014726,0.059600288,1373.489807,32.8428833,723.0,10.1,2062.0,96400.0,10
42269,-119.36952409999999,45.03193887,0.106533338,0.19476287899999997,0.195393197,1.441662955,1193.06442,16.34187456,660.0,20.90909091,2195.5,97080.0,10
42300,-117.84093370000001,44.52303321,0.108647185,0.196589853,0.15953668,0.534774318,1212.51426,-36.3429177,742.0,20.27272727,2284.0,92240.0,10
42311,-117.9626154,44.70891259,0.08949492099999999,0.22297958899999998,0.130995779,0.297225909,1391.8390259999999,-24.26638184,671.0,22.7,2118.5,83120.0,10
42322,-119.0700297,45.10050194,0.12860768,0.214625786,0.176797765,0.6736076879999999,1395.767383,4.9614624019999995,758.0,2.1,2020.0,96840.0,10
42330,-118.1028856,44.69441539,0.197916065,0.24426222,0.16729260599999998,1.097875056,1249.744396,0.07253196,504.0,1.0,2273.0,73920.0,10
42340,-118.820481,44.37105829,0.063281749,0.147612475,0.10749659800000001,0.46325942,1447.988245,-22.71385498,687.0,29.7,2139.5,71360.0,10
42351,-119.5271689,43.67784418,0.07239,0.20808849100000001,0.12987411,1.8196890159999999,1604.768707,0.268310547,575.0,8.375,2193.5,62120.0,10
42360,-116.4908402,45.50150197,0.054922976,0.139824715,0.08417943300000001,1.244768478,1767.643127,-16.07647705,938.0,18.8,1788.5,86600.0,8
42362,-120.1942787,44.29871834,0.12618779900000002,0.22139997600000003,0.119083848,1.370734687,1511.655273,-5.101669312,766.0,5.0,2088.5,67080.0,10
42372,-119.6874555,44.18465015,0.133800235,0.18619214399999998,0.229666992,0.8160896809999999,1307.499731,-0.023583984,586.0,7.3,2334.5,69800.0,10
42380,-117.00500320000002,45.26046652,0.182551733,0.278627312,0.19907802100000002,1.3999954119999998,1665.4879039999998,39.62382369,887.0,22.54545455,2038.5,93160.0,10
42383,-120.19453,44.40131999,0.09491951300000001,0.285730231,0.14076864,0.478055341,1431.807629,-4.26081543,747.0,2.8,2098.5,67360.0,10
42390,-117.0178837,45.21564218,0.191996814,0.25191195,0.189742191,0.318938896,1662.459448,1.321655273,981.0,30.2,1921.0,89440.0,10
42394,-120.09247920000001,44.37205021,0.090446845,0.194654246,0.143353921,0.654634884,1514.1828130000001,-15.58261719,779.0,9.3,2034.5,69200.0,10
42400,-116.9875615,45.22761521,0.164322722,0.24877937,0.122910281,0.965647826,1771.1110350000001,0.345556641,1022.0,4.4,1874.5,87680.0,8
42402,-120.1121935,44.29878556,0.097552126,0.210005816,0.181978072,1.851773561,1443.443658,-0.14203559,714.0,5.0,2156.0,67960.0,10
42410,-116.96875190000002,45.17468522,0.113428935,0.172467665,0.100106569,1.83728748,1800.925559,1.7748468569999998,1090.0,2.272727273,1852.5,87040.0,8
42422,-117.96213909999999,44.66884729,0.10409355199999999,0.204664375,0.156661049,0.166470958,1309.7429439999999,30.80921631,607.0,11.3,2225.5,81320.0,10
42433,-117.9657334,44.66746632,0.09665641300000001,0.204547576,0.13515928900000002,0.898745832,1232.547452,10.50087669,535.0,11.09090909,2285.0,77840.0,10
42442,-118.9396345,43.85923437,0.08658230199999999,0.19725268399999998,0.142422002,1.765013145,1539.0703130000002,10.1224094,611.0,2.444444444,2236.5,63440.0,10
42453,-118.9859617,43.82067665,0.08876279699999999,0.21028200100000002,0.13404216900000002,1.3483307340000001,1599.967456,-7.394421387,666.0,4.0,2164.5,66320.0,10
42464,-118.2625684,44.59614544,0.17382356699999998,0.251693341,0.158927368,1.251673401,1282.284851,-23.16220703,524.0,14.7,2275.5,71680.0,10
42474,-120.1332537,44.37212612,0.076777138,0.187613545,0.13733211,0.210230793,1484.693415,12.80267889,744.0,7.545454545,2092.5,68640.0,10
42485,-117.83958020000001,44.59479686,0.096521773,0.22969429100000002,0.11140230000000001,0.838728686,1758.7814050000002,50.01531428,1029.0,5.0,1972.0,95640.0,10
42503,-117.008808,45.144200399999995,0.22188326600000002,0.270859474,0.122257511,1.2203953159999998,1847.2535030000001,1.68638916,1153.0,4.6,1802.0,85640.0,8
42504,-117.011404,45.14514573,0.22852592800000002,0.277655828,0.12136017800000001,1.7047858230000001,1834.1120850000002,-4.216430664,1153.0,4.0,1802.0,85640.0,8
42506,-118.39366570000001,45.18886839,0.072984994,0.191829378,0.155632515,1.899010308,1125.595581,-37.30411784,601.0,25.55555556,2159.0,92360.0,10
42511,-117.03180049999999,45.19429098,0.11396727599999999,0.20792290300000002,0.10782209300000001,1.909404556,1562.2791630000002,-12.72452393,929.0,3.0,2010.0,92720.0,8
42512,-117.0930469,45.19581462,0.42905412600000004,0.47006515600000004,0.21362548,1.71082544,2217.68479,-12.42941895,1317.0,19.6,1449.5,76240.0,8
42517,-119.6064818,43.80803939,0.09303216,0.19211771600000002,0.18197930399999998,0.6318327429999999,1561.552409,-4.500176324,607.0,1.6666666669999999,2201.0,65320.0,10
42528,-119.5066882,43.79402702,0.089725965,0.17209324399999998,0.150589528,0.10733147800000001,1557.3813480000001,-7.88840554,598.0,15.18181818,2193.0,62360.0,10
42539,-119.64688079999999,43.80734973,0.090668815,0.162039223,0.161143234,0.18406750800000002,1542.121863,7.871240234,587.0,7.9,2235.5,63680.0,10
42721,-116.7567621,45.29956486,0.119629521,0.20966592399999998,0.079412816,0.9600139540000001,1942.2112789999999,32.26903076,1019.0,12.3,1816.5,85880.0,8
42802,-116.7814947,45.17949173,0.124146353,0.26229303800000003,0.08415005099999999,0.297444406,1813.084363,7.157006836,1118.0,8.1,1839.0,85080.0,8
42880,-116.5855087,45.33934902,0.136028223,0.22430813,0.138228873,0.640258211,2151.099268,-4.178564453,1049.4,27.8,1638.65,80852.0,11
42951,-116.44783970000002,45.48346581,0.11634053300000001,0.26163487399999996,0.104052583,0.04707635599999999,2012.7803219999998,1.952478027,1019.0,22.3,1644.5,80880.0,11
42958,-117.6376373,45.15936248,0.127261274,0.251312624,0.088383604,0.211717719,1735.961204,9.838678533,1221.0,8.090909091,1817.0,86680.0,8
43202,-119.55511670000001,45.01735966,0.154577376,0.213681094,0.17036763600000002,0.550753704,1291.665466,10.55722656,671.0,4.8,2088.0,96200.0,6
43298,-117.56162490000001,45.07297637,0.16958873,0.294099152,0.10159705,1.3925029530000002,1738.3134920000002,12.03459167,1141.0,10.75,1856.5,87160.0,8
43352,-117.574403,45.09436784,0.133916585,0.197460405,0.086626581,1.421206502,1717.09173,18.26735618,1089.0,10.27272727,1925.5,89040.0,8
43358,-117.72579440000001,45.34944666,0.109634149,0.189412201,0.103716772,1.111844632,1828.6817899999999,2.804402669,1346.0,13.66666667,1744.5,87360.0,8
43525,-118.4472894,44.92286128,0.14571130300000001,0.318541184,0.12258942099999999,1.5715715869999998,1487.571716,-13.42221069,776.0,20.875,1954.5,90160.0,8
43688,-118.4075544,44.92634083,0.090471972,0.204160485,0.09245065699999999,1.343028172,1747.3506100000002,32.98422852,870.0,10.4,1852.5,91200.0,8
43692,-118.58281909999998,45.30356079999999,0.119402736,0.23641936600000002,0.17271091600000002,0.375300746,1371.761426,4.264318848,867.0,4.5,1952.0,94800.0,8
43696,-119.413499,44.26944971,0.104549789,0.16427309199999998,0.20114519399999997,0.614080426,1408.805188,57.77757568,579.0,2.3,2307.5,71040.0,6
43700,-119.4439818,45.00040065,0.11194826,0.168071873,0.205713934,0.9832344479999999,1141.805908,5.036315918000001,638.0,2.0,2216.5,97040.0,6
43701,-119.6809594,44.91026006,0.092758688,0.174840988,0.18018088899999998,0.701986353,1237.051953,41.9881958,588.0,6.5,2167.0,90960.0,6
43702,-119.57568799999999,44.83645937,0.086472878,0.159916914,0.16697387800000002,1.6316668140000001,1193.417503,3.45464533,535.0,5.6363636360000005,2277.0,88040.0,6
43707,-119.4136675,45.01645113,0.091157818,0.144621474,0.153458789,1.707863175,1132.819236,5.862249201,641.0,4.272727273,2237.0,97520.0,6
43714,-118.88989840000002,44.55531531,0.055726567000000005,0.18549159899999998,0.083264753,0.453651746,1491.9916380000002,-27.06486816,716.0,10.6,2071.0,78200.0,8
43723,-119.7872253,44.3582908,0.212737512,0.27924814600000003,0.135247808,1.720076521,1702.311707,18.66035461,825.0,4.875,1945.5,77520.0,8
43735,-120.39690290000001,44.48325352,0.121061905,0.21773192600000002,0.202735615,0.289068139,1378.385681,-5.661413574,716.5,4.5,2089.0,65520.0,8
43736,-119.11003899999999,43.90362143,0.097546391,0.175431119,0.146102342,0.09386305199999999,1570.2759199999998,8.782484266,554.0,24.33333333,2253.5,61960.0,6
43746,-120.5088875,44.52730633,0.12158703900000001,0.24339138899999999,0.181240492,0.89187375,1647.5138789999999,10.74073486,791.0,25.3,1891.5,62840.0,8
43754,-118.3561112,45.43625429,0.079515192,0.22020350600000002,0.083786809,1.626182328,1253.382965,2.170684814,1019.0,9.0,2039.5,94680.0,8
43763,-118.68711189999999,45.23576529,0.152887185,0.24125696600000002,0.13691703800000002,1.062596233,1443.681546,1.900526259,811.3333332999999,1.0,1915.4444440000002,94893.33333,8
43784,-118.4665146,44.92998842,0.246578433,0.396138337,0.133666995,1.5861492590000001,1715.268945,-18.98404541,892.0,13.0,1793.5,88600.0,8
43805,-118.56529909999999,44.68439826,0.216207467,0.236950877,0.124281456,0.661067867,1893.7708739999998,-13.54089355,949.0,9.9,1809.4,87224.0,8
43816,-118.558275,45.08792877,0.171696144,0.25294162,0.123738258,1.835323541,1768.2372679999999,-8.596459961,913.0,25.5,1666.5,91000.0,8
43857,-117.49048810000001,46.14371549,0.31722433,0.364426398,0.152657968,1.9338262730000002,1849.160925,39.13276367,1001.0,16.3,1643.0,102440.0,8
43879,-118.28528590000002,44.76678842,0.13571304,0.264479193,0.108847407,0.856760764,1740.674353,-15.29168701,906.0,23.9,1883.0,88680.0,8
43901,-118.1670146,44.82512869,0.285280669,0.384880299,0.129099761,1.1906865359999999,2043.0101760000002,-15.16451749,1063.0,30.63636364,1712.5,87440.0,8
43912,-118.5653007,44.94517161,0.237697551,0.313034585,0.132865635,1.8075574980000002,1800.765588,3.8155517580000002,929.6,19.0,1733.6,89952.0,8
43923,-119.3202352,45.10440883,0.11702134300000001,0.222594092,0.105217031,0.9502587240000001,1490.979648,10.18753329,834.0,1.636363636,1887.0,99160.0,8
43932,-117.96316940000001,45.8387237,0.132324534,0.191680789,0.080854485,0.10154041400000001,1449.0179039999998,-9.34660848,1335.0,10.66666667,1864.0,100920.0,8
43943,-117.96296740000001,45.85333349,0.27837044899999996,0.356091296,0.106448156,1.3801711419999998,1551.48625,9.604814009,1443.0,7.090909091,1763.5,99560.0,8
43965,-118.1882935,45.55071689,0.06065268099999999,0.19546251899999997,0.103111496,0.22248981399999998,1032.06059,-29.983514399999997,1080.0,26.3,2147.5,99760.0,8
43976,-119.2404702,45.17848013,0.11914341099999999,0.227694693,0.09094758,1.976605586,1651.676794,8.534985352,913.0,19.2,1776.5,99160.0,8
43987,-118.6037865,44.55499605,0.117327087,0.184913876,0.08133655099999999,1.914389705,1829.324173,25.77706909,878.75,17.375,1933.625,83790.0,8
43998,-118.7890763,45.29343968,0.12546148,0.245458855,0.163748377,0.900738955,1503.228149,8.070773655,939.0,6.777777778,1857.0,96200.0,8
44009,-118.12752250000001,45.55090139,0.178055685,0.237015841,0.086725125,1.436935226,1708.913896,-4.801158558,1555.4545449999998,11.18181818,1677.136364,90992.72727,8
44020,-118.1068252,45.43477553,0.282198177,0.34911083600000004,0.14215683699999998,0.11759013300000001,1696.170954,-19.31754927,1356.0,10.54545455,1752.0,90880.0,8
44065,-119.7872253,44.3582908,0.212737512,0.27924814600000003,0.135247808,1.720076521,1702.311707,18.66035461,825.0,4.875,1945.5,77520.0,8
44347,-119.41644529999999,45.01590129,0.10577895400000001,0.152085623,0.164162688,0.063155543,1126.8979,2.9988525389999996,641.0,1.7,2237.0,97520.0,6
44348,-119.41524979999998,45.01855517,0.091481149,0.15702907300000002,0.159517664,0.232708248,1140.9494869999999,6.992895507999999,641.0,2.2,2237.0,97520.0,6
44455,-119.2061597,44.50702186,0.05687379099999999,0.147481175,0.079746456,0.6409477729999999,1275.1673859999999,-23.50708008,582.0,25.77777778,2233.0,72640.0,6
44473,-119.4046166,44.21796887,0.106740741,0.18365679699999998,0.20204504,0.200535435,1490.201892,4.763500977,659.0,4.3,2181.5,73560.0,6
44508,-118.67841969999999,44.75871084,0.5154892329999999,0.550732028,0.19029358899999999,0.183013851,2221.6068600000003,44.09208984,1051.0,9.3,1553.5,85160.0,6
44520,-118.63995120000001,44.31083674,0.38861661799999997,0.413580995,0.182183275,0.602441617,2589.661255,83.12921143,1189.0,14.5,1509.0,80640.0,6
44556,-119.153283,44.49286655,0.076912467,0.184074648,0.152380102,1.471025165,1380.0481619999998,-6.094793146000001,624.0,21.27272727,2184.5,75560.0,6
44645,-117.96316940000001,45.8387237,0.132324534,0.191680789,0.080854485,0.10154041400000001,1449.0179039999998,-9.34660848,1335.0,10.66666667,1864.0,100920.0,8
44689,-118.5471077,44.9305575,0.117157255,0.16119250699999998,0.092847604,0.539206721,1802.822864,1.110620117,925.8,7.1,1746.7,89692.0,8
44723,-119.4352923,44.32130205,0.12739756,0.183099243,0.205557467,0.072420072,1282.903252,10.92362467,552.0,12.0,2350.5,70160.0,6
44730,-119.2541513,43.92619848,0.11987687300000001,0.19229079,0.127644824,1.587456297,1623.324036,10.80128174,630.0,4.8,2156.0,67880.0,6
44834,-121.06329869999999,44.43195617,0.11134373199999999,0.186534173,0.18658919100000002,1.544255547,1114.859031,1.409934304,492.0,7.818181817999999,2272.5,50720.0,6
44838,-121.06195430000001,44.42090052,0.120478965,0.18853361100000002,0.197888103,1.132582228,1210.844216,1.8075173119999999,508.0,10.27272727,2216.0,51920.0,6
44850,-119.6461933,44.12109936,0.116516915,0.200934695,0.23106106,1.4833911380000002,1471.4095730000001,5.068929036,670.0,17.11111111,2209.5,71120.0,6
44851,-119.6213531,44.22777252,0.09736192199999999,0.172921593,0.17725523,1.249905773,1341.528003,1.285510254,635.0,5.3,2267.5,71840.0,6
44852,-119.50963390000001,43.78588856,0.11701297599999999,0.191081873,0.187240087,0.094245013,1567.649387,0.07392035599999999,590.0,2.222222222,2202.0,62000.0,6
44854,-119.6413303,43.75483819,0.12177034,0.177613296,0.23665180100000002,0.163868997,1489.9226199999998,-0.007568359,526.0,1.2,2287.0,58320.0,6
44866,-119.1543915,44.74319299,0.112875511,0.169626339,0.209619191,1.985301173,1265.808423,16.04238281,637.4,8.5,2221.55,82628.0,6
44895,-118.45330859999999,44.0847161,0.10839460000000001,0.217312084,0.151126775,1.9873653169999999,1697.2239719999998,-1.474812826,851.0,3.4444444439999997,2114.5,77120.0,11
44906,-118.6465946,44.14444768,0.38089184200000004,0.456150094,0.187323047,1.914191081,1538.436267,-4.969226074,678.0,2.2,2215.5,68520.0,8
44916,-118.55181979999999,44.32450191,0.075623943,0.205619743,0.12082808099999999,0.405034506,1544.03573,-27.27686768,771.0,22.6,2118.0,74960.0,11
44951,-118.9259715,43.79261305,0.10243044400000001,0.18099105699999998,0.126418336,1.07137362,1690.846436,-19.21474881,754.6666667000001,3.888888889,2080.333333,69586.66667,11
44954,-118.9073462,43.80217252,0.150656196,0.251954973,0.138845143,0.5291171729999999,1594.1724960000001,-13.67089844,701.0,6.272727272999999,2147.0,67560.0,11
44955,-118.8766348,43.76503697,0.282720394,0.308392825,0.20107518100000002,0.8036137609999999,1817.6992079999998,-15.39701705,820.0,3.454545455,2014.0,71960.0,11
44959,-118.88201310000001,43.76421855,0.18813951399999998,0.303585407,0.151617765,1.750135349,1843.764504,-13.66721413,866.0,5.0,1973.0,73520.0,11
44961,-118.87752090000001,43.75126492,0.190872787,0.24826218600000002,0.188659978,0.9468437820000001,1775.5771149999998,-15.32712624,795.0,5.727272727000001,2041.0,72200.0,11
44962,-118.84586440000001,43.73766295,0.15575456,0.242599156,0.123086098,0.480385761,1664.444146,-5.5397949220000005,742.0,0.444444444,2115.5,69040.0,11
